sample_id,matrix_type,parameter_type,pond_id,comment,note,sample_date,pond_alias,Data Source
201205001,Surface water,DOC,110, ,,31-May-12,SD110,U of R
201205002,Surface water,SO4,110, ,,31-May-12,SD110,U of R
201205003,Surface water,SUVA,110, ,,31-May-12,SD110,U of R
201205004,Surface water,THg,110, ,,31-May-12,SD110,U of R
201205005,Surface water,MeHg,110, ,,31-May-12,SD110,U of R
201206046,Surface water,DOC,110, ,,28-Jun-12,SD110,U of R
201206047,Surface water,SO4,110, ,,28-Jun-12,SD110,U of R
201206048,Surface water,SUVA,110, ,,28-Jun-12,SD110,U of R
201206049,Surface water,THg,110, ,,28-Jun-12,SD110,U of R
201206050,Surface water,MeHg,110, ,,28-Jun-12,SD110,U of R
201207026,Surface water,DOC,110, ,,26-Jul-12,SD110,U of R
201207027,Surface water,SO4,110, ,,26-Jul-12,SD110,U of R
201207028,Surface water,SUVA,110, ,,26-Jul-12,SD110,U of R
201207029,Surface water,THg,110, ,,26-Jul-12,SD110,U of R
201207030,Surface water,MeHg,110, ,,26-Jul-12,SD110,U of R
201208026,Surface water,DOC,110, ,,30-Aug-12,SD110,U of R
201208027,Surface water,SO4,110, ,,30-Aug-12,SD110,U of R
201208028,Surface water,SUVA,110, ,,30-Aug-12,SD110,U of R
201208029,Surface water,THg,110, ,,30-Aug-12,SD110,U of R
201208030,Surface water,MeHg,110, ,,30-Aug-12,SD110,U of R
201205016,Surface water,DOC,113, ,,31-May-12,SD113,U of R
201205017,Surface water,SO4,113, ,,31-May-12,SD113,U of R
201205018,Surface water,SUVA,113, ,,31-May-12,SD113,U of R
201205019,Surface water,THg,113, ,,31-May-12,SD113,U of R
201205020,Surface water,MeHg,113, ,,31-May-12,SD113,U of R
201206041,Surface water,DOC,113, ,,28-Jun-12,SD113,U of R
201206042,Surface water,SO4,113, ,,28-Jun-12,SD113,U of R
201206043,Surface water,SUVA,113, ,,28-Jun-12,SD113,U of R
201206044,Surface water,THg,113, ,,28-Jun-12,SD113,U of R
201206045,Surface water,MeHg,113, ,,28-Jun-12,SD113,U of R
201207031,Surface water,DOC,113, ,,26-Jul-12,SD113,U of R
201207032,Surface water,SO4,113, ,,26-Jul-12,SD113,U of R
201207033,Surface water,SUVA,113, ,,26-Jul-12,SD113,U of R
201207034,Surface water,THg,113, ,,26-Jul-12,SD113,U of R
201207035,Surface water,MeHg,113, ,,26-Jul-12,SD113,U of R
201208031,Surface water,DOC,113, ,,30-Aug-12,SD113,U of R
201208032,Surface water,SO4,113, ,,30-Aug-12,SD113,U of R
201208033,Surface water,SUVA,113, ,,30-Aug-12,SD113,U of R
201208034,Surface water,THg,113, ,,30-Aug-12,SD113,U of R
201208035,Surface water,MeHg,113, ,,30-Aug-12,SD113,U of R
201205011,Surface water,DOC,118, ,,31-May-12,SD118,U of R
201205012,Surface water,SO4,118, ,,31-May-12,SD118,U of R
201205013,Surface water,SUVA,118, ,,31-May-12,SD118,U of R
201205014,Surface water,THg,118, ,,31-May-12,SD118,U of R
201205015,Surface water,MeHg,118, ,,31-May-12,SD118,U of R
201206036,Surface water,DOC,118, ,,28-Jun-12,SD118,U of R
201206037,Surface water,SO4,118, ,,28-Jun-12,SD118,U of R
201206038,Surface water,SUVA,118, ,,28-Jun-12,SD118,U of R
201206039,Surface water,THg,118, ,,28-Jun-12,SD118,U of R
201206040,Surface water,MeHg,118, ,,28-Jun-12,SD118,U of R
201207036,Surface water,DOC,118, ,,26-Jul-12,SD118,U of R
201207037,Surface water,SO4,118, ,,26-Jul-12,SD118,U of R
201207038,Surface water,SUVA,118, ,,26-Jul-12,SD118,U of R
201207039,Surface water,THg,118, ,,26-Jul-12,SD118,U of R
201207040,Surface water,MeHg,118, ,,26-Jul-12,SD118,U of R
201208036,Surface water,DOC,118, ,,30-Aug-12,SD118,U of R
201208037,Surface water,SO4,118, ,,30-Aug-12,SD118,U of R
201208038,Surface water,SUVA,118, ,,30-Aug-12,SD118,U of R
201208039,Surface water,THg,118, ,,30-Aug-12,SD118,U of R
201208040,Surface water,MeHg,118, ,,30-Aug-12,SD118,U of R
201205026,Surface water,DOC,130, ,,31-May-12,SD130,U of R
201205027,Surface water,SO4,130, ,,31-May-12,SD130,U of R
201205028,Surface water,SUVA,130, ,,31-May-12,SD130,U of R
201205029,Surface water,THg,130, ,,31-May-12,SD130,U of R
201205030,Surface water,MeHg,130, ,,31-May-12,SD130,U of R
201206006,Surface water,DOC,130, ,,28-Jun-12,SD130,U of R
201206007,Surface water,SO4,130, ,,28-Jun-12,SD130,U of R
201206008,Surface water,SUVA,130, ,,28-Jun-12,SD130,U of R
201206009,Surface water,THg,130, ,,28-Jun-12,SD130,U of R
201206010,Surface water,MeHg,130, ,,28-Jun-12,SD130,U of R
201207041,Surface water,DOC,130, ,,26-Jul-12,SD130,U of R
201207042,Surface water,SO4,130, ,,26-Jul-12,SD130,U of R
201207043,Surface water,SUVA,130, ,,26-Jul-12,SD130,U of R
201207044,Surface water,THg,130, ,,26-Jul-12,SD130,U of R
201207045,Surface water,MeHg,130, ,,26-Jul-12,SD130,U of R
201208041,Surface water,DOC,130, ,,30-Aug-12,SD130,U of R
201208042,Surface water,SO4,130, ,,30-Aug-12,SD130,U of R
201208043,Surface water,SUVA,130, ,,30-Aug-12,SD130,U of R
201208044,Surface water,THg,130, ,,30-Aug-12,SD130,U of R
201208045,Surface water,MeHg,130, ,,30-Aug-12,SD130,U of R
201205031,Surface water,DOC,139, ,,31-May-12,SD139,U of R
201205032,Surface water,SO4,139, ,,31-May-12,SD139,U of R
201205033,Surface water,SUVA,139, ,,31-May-12,SD139,U of R
201205034,Surface water,THg,139, ,,31-May-12,SD139,U of R
201205035,Surface water,MeHg,139, ,,31-May-12,SD139,U of R
201206011,Surface water,DOC,139, ,,28-Jun-12,SD139,U of R
201206012,Surface water,SO4,139, ,,28-Jun-12,SD139,U of R
201206013,Surface water,SUVA,139, ,,28-Jun-12,SD139,U of R
201206014,Surface water,THg,139, ,,28-Jun-12,SD139,U of R
201206015,Surface water,MeHg,139, ,,28-Jun-12,SD139,U of R
201207046,Surface water,DOC,139, ,,26-Jul-12,SD139,U of R
201207047,Surface water,SO4,139, ,,26-Jul-12,SD139,U of R
201207048,Surface water,SUVA,139, ,,26-Jul-12,SD139,U of R
201207049,Surface water,THg,139, ,,26-Jul-12,SD139,U of R
201207050,Surface water,MeHg,139, ,,26-Jul-12,SD139,U of R
201208046,Surface water,DOC,139, ,,30-Aug-12,SD139,U of R
201208047,Surface water,SO4,139, ,,30-Aug-12,SD139,U of R
201208048,Surface water,SUVA,139, ,,30-Aug-12,SD139,U of R
201208049,Surface water,THg,139, ,,30-Aug-12,SD139,U of R
201208050,Surface water,MeHg,139, ,,30-Aug-12,SD139,U of R
201205036,Surface water,DOC,2, ,,31-May-12,SD2,U of R
201205037,Surface water,SO4,2, ,,31-May-12,SD2,U of R
201205038,Surface water,SUVA,2, ,,31-May-12,SD2,U of R
201205039,Surface water,THg,2, ,,31-May-12,SD2,U of R
201205040,Surface water,MeHg,2, ,,31-May-12,SD2,U of R
201206001,Surface water,DOC,2, ,,28-Jun-12,SD2,U of R
201206002,Surface water,SO4,2, ,,28-Jun-12,SD2,U of R
201206003,Surface water,SUVA,2, ,,28-Jun-12,SD2,U of R
201206004,Surface water,THg,2, ,,28-Jun-12,SD2,U of R
201206005,Surface water,MeHg,2, ,,28-Jun-12,SD2,U of R
201207006,Surface water,DOC,2, ,,26-Jul-12,SD2,U of R
201207007,Surface water,SO4,2, ,,26-Jul-12,SD2,U of R
201207008,Surface water,SUVA,2, ,,26-Jul-12,SD2,U of R
201207009,Surface water,THg,2, ,,26-Jul-12,SD2,U of R
201207010,Surface water,MeHg,2, ,,26-Jul-12,SD2,U of R
201208006,Surface water,DOC,2, ,,30-Aug-12,SD2,U of R
201208007,Surface water,SO4,2, ,,30-Aug-12,SD2,U of R
201208008,Surface water,SUVA,2, ,,30-Aug-12,SD2,U of R
201208009,Surface water,THg,2, ,,30-Aug-12,SD2,U of R
201208010,Surface water,MeHg,2, ,,30-Aug-12,SD2,U of R
201205046,Surface water,DOC,3, ,,31-May-12,SD3,U of R
201205047,Surface water,SO4,3, ,,31-May-12,SD3,U of R
201205048,Surface water,SUVA,3, ,,31-May-12,SD3,U of R
201205049,Surface water,THg,3, ,,31-May-12,SD3,U of R
201205050,Surface water,MeHg,3, ,,31-May-12,SD3,U of R
201206016,Surface water,DOC,3, ,,28-Jun-12,SD3,U of R
201206017,Surface water,SO4,3, ,,28-Jun-12,SD3,U of R
201206018,Surface water,SUVA,3, ,,28-Jun-12,SD3,U of R
201206019,Surface water,THg,3, ,,28-Jun-12,SD3,U of R
201206020,Surface water,MeHg,3, ,,28-Jun-12,SD3,U of R
201207011,Surface water,DOC,3, ,,26-Jul-12,SD3,U of R
201207012,Surface water,SO4,3, ,,26-Jul-12,SD3,U of R
201207013,Surface water,SUVA,3, ,,26-Jul-12,SD3,U of R
201207014,Surface water,THg,3, ,,26-Jul-12,SD3,U of R
201207015,Surface water,MeHg,3, ,,26-Jul-12,SD3,U of R
201208011,Surface water,DOC,3, ,,30-Aug-12,SD3,U of R
201208012,Surface water,SO4,3, ,,30-Aug-12,SD3,U of R
201208013,Surface water,SUVA,3, ,,30-Aug-12,SD3,U of R
201208014,Surface water,THg,3, ,,30-Aug-12,SD3,U of R
201208015,Surface water,MeHg,3, ,,30-Aug-12,SD3,U of R
201905008,Water,DOC,1, ,,29-May-19,1,U of R
201905009,Water,SUVA,1, ,,29-May-19,1,U of R
201905010,Water,SO4,1, ,,29-May-19,1,U of R
201907003,Water,SUVA,1, ,,02-Jul-19,1,U of R
201907004,Water,DOC,1, ,,02-Jul-19,1,U of R
201907005,Water,SO4,1, ,,02-Jul-19,1,U of R
201907005A,Water,SUVA,1, ,,07-Jul-19,1,U of R
201907006A,Water,DOC,1, ,,07-Jul-19,1,U of R
201907007A,Water,SO4,1, ,,07-Jul-19,1,U of R
201908003,Water,SUVA,1, ,,21-Aug-19,1,U of R
201908004,Water,DOC,1, ,,21-Aug-19,1,U of R
201908005,Water,SO4,1, ,,21-Aug-19,1,U of R
202006001,Water,DOC,1, ,,11-Jun-20,1,U of R
202006002,Water,SO4,1, ,,11-Jun-20,1,U of R
202006003,Water,SUVA,1, ,,11-Jun-20,1,U of R
202006049,Water,DOC,1, ,,29-Jun-20,1,U of R
202006050,Water,SUVA,1, ,,29-Jun-20,1,U of R
202006051,Water,SO4,1, ,,29-Jun-20,1,U of R
202007019,Water,DOC,1, ,,15-Jul-20,1,U of R
202007020,Water,SO4,1, ,,15-Jul-20,1,U of R
202007021,Water,SUVA,1, ,,15-Jul-20,1,U of R
202007034,Water,DOC,1, ,,29-Jul-20,1,U of R
202007035,Water,SO4,1, ,,29-Jul-20,1,U of R
202007036,Water,SUVA,1, ,,29-Jul-20,1,U of R
202008016,Water,DOC,1, ,,12-Aug-20,1,U of R
202008017,Water,SO4,1, ,,12-Aug-20,1,U of R
202008018,Water,SUVA,1, ,,12-Aug-20,1,U of R
202008037,Water,DOC,1, ,,23-Aug-20,1,U of R
202008038,Water,SUVA,1, ,,23-Aug-20,1,U of R
202008039,Water,SO4,1, ,,23-Aug-20,1,U of R
202009007,Water,DOC,1, ,,05-Sep-20,1,U of R
202009008,Water,SO4,1, ,,05-Sep-20,1,U of R
202009009,Water,SUVA,1, ,,05-Sep-20,1,U of R
202009028,Water,DOC,1, ,,23-Sep-20,1,U of R
202009029,Water,SUVA,1, ,,23-Sep-20,1,U of R
202009030,Water,SO4,1, ,,23-Sep-20,1,U of R
202010010,Water,DOC,1, ,,04-Oct-20,1,U of R
202010011,Water,SUVA,1, ,,04-Oct-20,1,U of R
202010012,Water,SO4,1, ,,04-Oct-20,1,U of R
202107056,Water,SO4,1, ,,22-Jul-21,1,U of R
202108004,Water,DOC,1, ,,04-Aug-21,1,U of R
202108005,Water,SO4,1, ,,04-Aug-21,1,U of R
202108024,Water,DOC ,1, ,,18-Aug-21,1,U of R
202108025,Water,SO4,1, ,,18-Aug-21,1,U of R
202109008,Water,DOC,1, ,,01-Sep-21,1,U of R
202109009,Water,SO4,1, ,,01-Sep-21,1,U of R
202109027,Water,DOC,1, ,,19-Sep-21,1,U of R
202109028,Water,SO4,1, ,,19-Sep-21,1,U of R
202205012,Water,DOC,1, ,,10-May-22,1,U of R
202205013,Water,SO4,1, ,,10-May-22,1,U of R
202205067,Water,DOC,1, ,,24-May-22,1,U of R
202205068,Water,SO4,1, ,,24-May-22,1,U of R
202206002,Water,DOC,1, ,,08-Jun-22,1,U of R
202206003,Water,SO4,1, ,,08-Jun-22,1,U of R
202206063,Water,DOC,1, ,,21-Jun-22,1,U of R
202206064,Water,SO4,1, ,,21-Jun-22,1,U of R
202207007,Water,DOC,1, ,,06-Jul-22,1,U of R
202207008,Water,SO4,1, ,,06-Jul-22,1,U of R
202207063,Water,DOC,1, ,,19-Jul-22,1,U of R
202207064,Water,SO4,1, ,,19-Jul-22,1,U of R
201905001,Water,SO4,2, ,,29-May-19,2,U of R
201905002,Water,SUVA,2, ,,29-May-19,2,U of R
201905003,Water,DOC,2, ,,29-May-19,2,U of R
201907008,Water,SUVA,2, ,,02-Jul-19,2,U of R
201907009,Water,DOC,2, ,,02-Jul-19,2,U of R
201907010,Water,SO4,2, ,,02-Jul-19,2,U of R
202006004,Water,DOC,2, ,,11-Jun-20,2,U of R
202006005,Water,SO4,2, ,,11-Jun-20,2,U of R
202006006,Water,SUVA,2, ,,11-Jun-20,2,U of R
202006052,Water,DOC,2, ,,29-Jun-20,2,U of R
202006053,Water,SUVA,2, ,,29-Jun-20,2,U of R
202006054,Water,SO4,2, ,,29-Jun-20,2,U of R
202007016,Water,DOC,2, ,,15-Jul-20,2,U of R
202007017,Water,SUVA,2, ,,15-Jul-20,2,U of R
202007018,Water,SO4,2, ,,15-Jul-20,2,U of R
202007037,Water,DOC,2, ,,29-Jul-20,2,U of R
202007038,Water,SUVA,2, ,,29-Jul-20,2,U of R
202007039,Water,SO4,2, ,,29-Jul-20,2,U of R
202008022,Water,DOC,2, ,,12-Aug-20,2,U of R
202008023,Water,SUVA,2, ,,12-Aug-20,2,U of R
202008024,Water,SO4,2, ,,12-Aug-20,2,U of R
202008040,Water,DOC,2, ,,23-Aug-20,2,U of R
202008041,Water,SUVA,2, ,,23-Aug-20,2,U of R
202008042,Water,SO4,2, ,,23-Aug-20,2,U of R
202205007,Water,DOC,2, ,,10-May-22,2,U of R
202205008,Water,SO4,2, ,,10-May-22,2,U of R
202205062,Water,DOC,2, ,,24-May-22,2,U of R
202205063,Water,SO4,2, ,,24-May-22,2,U of R
202206005,Water,DOC,2, ,,08-Jun-22,2,U of R
202206006,Water,SO4,2, ,,08-Jun-22,2,U of R
202206066,Water,DOC,2, ,,21-Jun-22,2,U of R
202206067,Water,SO4,2, ,,21-Jun-22,2,U of R
202207010,Water,DOC,2, ,,06-Jul-22,2,U of R
202207011,Water,SO4,2, ,,06-Jul-22,2,U of R
202205030,Water,DOC,6, ,,10-May-22,6,U of R
202205031,Water,SO4,6, ,,10-May-22,6,U of R
202205085,Water,DOC,6, ,,24-May-22,6,U of R
202205086,Water,SO4,6, ,,24-May-22,6,U of R
202206040,Water,DOC,6, ,,09-Jun-22,6,U of R
202206041,Water,SO4,6, ,,09-Jun-22,6,U of R
202206096,Water,DOC,6, ,,21-Jun-22,6,U of R
202206097,Water,SO4,6, ,,21-Jun-22,6,U of R
202207030,Water,DOC,6, ,,06-Jul-22,6,U of R
202207031,Water,SO4,6, ,,06-Jul-22,6,U of R
202107044,Water,SO4,15, ,,22-Jul-21,15,U of R
202108010,Water,DOC,15, ,,04-Aug-21,15,U of R
202108011,Water,SO4,15, ,,04-Aug-21,15,U of R
202108033,Water,DOC ,15, ,,18-Aug-21,15,U of R
202108034,Water,SO4,15, ,,18-Aug-21,15,U of R
202109004,Water,DOC,15, ,,01-Sep-21,15,U of R
202109005,Water,SO4,15, ,,01-Sep-21,15,U of R
202109033,Water,DOC,15, ,,19-Sep-21,15,U of R
202109034,Water,SO4,15, ,,19-Sep-21,15,U of R
202205002,Water,DOC,15, ,,10-May-22,15,U of R
202205003,Water,SO4,15, ,,10-May-22,15,U of R
202205057,Water,DOC,15, ,,24-May-22,15,U of R
202205058,Water,SO4,15, ,,24-May-22,15,U of R
202206010,Water,DOC,15, ,,08-Jun-22,15,U of R
202206011,Water,SO4,15, ,,08-Jun-22,15,U of R
202206058,Water,DOC,15, ,,21-Jun-22,15,U of R
202206059,Water,SO4,15, ,,21-Jun-22,15,U of R
202207002,Water,DOC,15, ,,06-Jul-22,15,U of R
202207003,Water,SO4,15, ,,06-Jul-22,15,U of R
202207058,Water,DOC,15, ,,19-Jul-22,15,U of R
202207059,Water,SO4,15, ,,19-Jul-22,15,U of R
202007029,Water,DOC,25, ,,15-Jul-20,25,U of R
202007030,Water,SO4,25, ,,15-Jul-20,25,U of R
202007061,Water,DOC,25, ,,15-Jul-20,25,U of R
202007062,Water,SO4,25, ,,15-Jul-20,25,U of R
202007063,Water,SUVA,25, ,,15-Jul-20,25,U of R
202007043,Water,DOC,25, ,,29-Jul-20,25,U of R
202007044,Water,SUVA,25, ,,29-Jul-20,25,U of R
202007045,Water,SO4,25, ,,29-Jul-20,25,U of R
202008013,Water,DOC,25, ,,12-Aug-20,25,U of R
202008014,Water,SO4,25, ,,12-Aug-20,25,U of R
202008015,Water,SUVA,25, ,,12-Aug-20,25,U of R
202008043,Water,DOC,25, ,,23-Aug-20,25,U of R
202008044,Water,SUVA,25, ,,23-Aug-20,25,U of R
202008045,Water,SUVA,25, ,,23-Aug-20,25,U of R
202009004,Water,DOC,25, ,,05-Sep-20,25,U of R
202009005,Water,SO4,25, ,,05-Sep-20,25,U of R
202009006,Water,SUVA,25, ,,05-Sep-20,25,U of R
202009025,Water,DOC,25, ,,23-Sep-20,25,U of R
202009026,Water,SUVA,25, ,,23-Sep-20,25,U of R
202009027,Water,SO4,25, ,,23-Sep-20,25,U of R
202010007,Water,DOC,25, ,,04-Oct-20,25,U of R
202010008,Water,SUVA,25, ,,04-Oct-20,25,U of R
202010009,Water,SO4,25, ,,04-Oct-20,25,U of R
202107041,Water,SO4,25, ,,22-Jul-21,25,U of R
202108001,Water,DOC,25, ,,04-Aug-21,25,U of R
202108002,Water,SO4,25, ,,04-Aug-21,25,U of R
202108036,Water,DOC ,25, ,,18-Aug-21,25,U of R
202108037,Water,SO4,25, ,,18-Aug-21,25,U of R
202109002,Water,DOC,25, ,,01-Sep-21,25,U of R
202109003,Water,SO4,25, ,,01-Sep-21,25,U of R
202109024,Water,DOC,25, ,,19-Sep-21,25,U of R
202109025,Water,SO4,25, ,,19-Sep-21,25,U of R
202205045,Water,DOC,35, ,,10-May-22,35,U of R
202205046,Water,SO4,35, ,,10-May-22,35,U of R
202205100,Water,DOC,35, ,,24-May-22,35,U of R
202205101,Water,SO4,35, ,,24-May-22,35,U of R
202206030,Water,DOC,35, ,,08-Jun-22,35,U of R
202206031,Water,SO4,35, ,,08-Jun-22,35,U of R
202206101,Water,DOC,35, ,,21-Jun-22,35,U of R
202206102,Water,SO4,35, ,,21-Jun-22,35,U of R
202207040,Water,DOC,35, ,,06-Jul-22,35,U of R
202207041,Water,SO4,35, ,,06-Jul-22,35,U of R
202207086,Water,DOC,35, ,,19-Jul-22,35,U of R
202207087,Water,SO4,35, ,,19-Jul-22,35,U of R
202205050,Water,DOC,37, ,,10-May-22,37,U of R
202205051,Water,SO4,37, ,,10-May-22,37,U of R
202205105,Water,DOC,37, ,,24-May-22,37,U of R
202205106,Water,SO4,37, ,,24-May-22,37,U of R
202206035,Water,DOC,37, ,,08-Jun-22,37,U of R
202206036,Water,SO4,37, ,,08-Jun-22,37,U of R
202206106,Water,DOC,37, ,,21-Jun-22,37,U of R
202206107,Water,SO4,37, ,,21-Jun-22,37,U of R
202207045,Water,DOC,37, ,,06-Jul-22,37,U of R
202207046,Water,SO4,37, ,,06-Jul-22,37,U of R
202207081,Water,DOC,37, ,,19-Jul-22,37,U of R
202207082,Water,SO4,37, ,,19-Jul-22,37,U of R
202007064,Water,DOC,80, ,,15-Jul-20,80,U of R
202007052,Water,DOC,80, ,,29-Jul-20,80,U of R
202007053,Water,SUVA,80, ,,29-Jul-20,80,U of R
202007054,Water,SO4,80, ,,29-Jul-20,80,U of R
202008007,Water,DOC,80, ,,12-Aug-20,80,U of R
202008008,Water,SO4,80, ,,12-Aug-20,80,U of R
202008009,Water,SUVA,80, ,,12-Aug-20,80,U of R
202008046,Water,DOC,80, ,,23-Aug-20,80,U of R
202008047,Water,SO4,80, ,,23-Aug-20,80,U of R
202008048,Water,SUVA,80, ,,23-Aug-20,80,U of R
202007010,Water,DOC,97, ,,15-Jul-20,97,U of R
202007011,Water,SO4,97, ,,15-Jul-20,97,U of R
202007012,Water,SUVA,97, ,,15-Jul-20,97,U of R
202007040,Water,DOC,97, ,,29-Jul-20,97,U of R
202007041,Water,SUVA,97, ,,29-Jul-20,97,U of R
202007042,Water,SO4,97, ,,29-Jul-20,97,U of R
202008010,Water,DOC,97, ,,12-Aug-20,97,U of R
202008011,Water,SO4,97, ,,12-Aug-20,97,U of R
202008012,Water,SUVA,97, ,,12-Aug-20,97,U of R
202008028,Water,DOC,97, ,,23-Aug-20,97,U of R
202008029,Water,SUVA,97, ,,23-Aug-20,97,U of R
202008030,Water,SO4,97, ,,23-Aug-20,97,U of R
202009016,Water,DOC,97, ,,05-Sep-20,97,U of R
202009017,Water,SO4,97, ,,05-Sep-20,97,U of R
202009018,Water,SUVA,97, ,,05-Sep-20,97,U of R
202009037,Water,DOC,97, ,,23-Sep-20,97,U of R
202009038,Water,SUVA,97, ,,23-Sep-20,97,U of R
202009039,Water,SO4,97, ,,23-Sep-20,97,U of R
202010019,Water,DOC,97, ,,04-Oct-20,97,U of R
202010020,Water,SUVA,97, ,,04-Oct-20,97,U of R
202010021,Water,SO4,97, ,,04-Oct-20,97,U of R
202107047,Water,SO4,97, ,,22-Jul-21,97,U of R
202108007,Water,DOC,97, ,,04-Aug-21,97,U of R
202108008,Water,SO4,97, ,,04-Aug-21,97,U of R
202108027,Water,DOC ,97, ,,18-Aug-21,97,U of R
202108028,Water,SO4,97, ,,18-Aug-21,97,U of R
202109014,Water,DOC,97, ,,01-Sep-21,97,U of R
202109015,Water,SO4,97, ,,01-Sep-21,97,U of R
202205025,Water,DOC,97, ,,10-May-22,97,U of R
202205026,Water,SO4,97, ,,10-May-22,97,U of R
202205080,Water,DOC,97, ,,24-May-22,97,U of R
202205081,Water,SO4,97, ,,24-May-22,97,U of R
202206025,Water,DOC,97, ,,08-Jun-22,97,U of R
202206026,Water,SO4,97, ,,08-Jun-22,97,U of R
202206081,Water,DOC,97, ,,21-Jun-22,97,U of R
202206082,Water,SO4,97, ,,21-Jun-22,97,U of R
202207025,Water,DOC,97, ,,06-Jul-22,97,U of R
202207026,Water,SO4,97, ,,06-Jul-22,97,U of R
202207071,Water,DOC,97, ,,19-Jul-22,97,U of R
202207072,Water,SO4,97, ,,19-Jul-22,97,U of R
202006016,Water,DOC,100, ,,11-Jun-20,100,U of R
202006017,Water,SUVA,100, ,,11-Jun-20,100,U of R
202006018,Water,SO4,100, ,,11-Jun-20,100,U of R
202006025,Water,DOC,103, ,,11-Jun-20,103,U of R
202006026,Water,SUVA,103, ,,11-Jun-20,103,U of R
202006027,Water,SO4,103, ,,11-Jun-20,103,U of R
